center_image,steering,throttle,brake,speed
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_069.jpg,0.54,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_090.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_114.jpg,0.54,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_134.jpg,0.54,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_155.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_175.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_196.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_220.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_241.jpg,0.51,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_261.jpg,0.48,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_282.jpg,0.46,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_306.jpg,0.45,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_327.jpg,0.45,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_347.jpg,0.45,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_368.jpg,0.45,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_392.jpg,0.45,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_413.jpg,0.45,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_433.jpg,0.43,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_454.jpg,0.4,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_474.jpg,0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_499.jpg,0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_519.jpg,0.37,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_540.jpg,0.37,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_560.jpg,0.37,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_585.jpg,0.37,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_607.jpg,0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_626.jpg,0.41,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_646.jpg,0.45,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_671.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_691.jpg,0.57,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_712.jpg,0.69,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_732.jpg,0.73,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_753.jpg,0.79,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_777.jpg,0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_798.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_818.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_839.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_863.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_884.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_904.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_925.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_949.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_970.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_16_990.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_011.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_031.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_056.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_076.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_097.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_119.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_142.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_162.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_183.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_203.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_231.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_248.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_272.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_291.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_310.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_334.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_355.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_375.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_396.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_420.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_441.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_461.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_482.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_504.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_527.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_547.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_569.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_591.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_613.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_633.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_654.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_674.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_699.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_719.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_740.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_760.jpg,0.68,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_781.jpg,0.59,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_805.jpg,0.5,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_826.jpg,0.43,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_846.jpg,0.35,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_867.jpg,0.28,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_887.jpg,0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_912.jpg,0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_932.jpg,0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_953.jpg,0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_973.jpg,0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_17_998.jpg,0.0,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_018.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_039.jpg,-0.08,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_059.jpg,-0.1,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_084.jpg,-0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_104.jpg,-0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_125.jpg,-0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_145.jpg,-0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_166.jpg,-0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_190.jpg,-0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_211.jpg,-0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_231.jpg,-0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_252.jpg,-0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_276.jpg,-0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_297.jpg,-0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_317.jpg,-0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_338.jpg,-0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_362.jpg,-0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_383.jpg,-0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_403.jpg,-0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_424.jpg,-0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_445.jpg,-0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_469.jpg,-0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_491.jpg,-0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_510.jpg,-0.16,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_530.jpg,-0.18,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_555.jpg,-0.26,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_575.jpg,-0.32,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_596.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_616.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_637.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_662.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_682.jpg,-0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_702.jpg,-0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_723.jpg,-0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_747.jpg,-0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_768.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_788.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_810.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_829.jpg,-0.37,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_854.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_874.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_896.jpg,-0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_915.jpg,-0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_940.jpg,-0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_960.jpg,-0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_18_984.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_001.jpg,-0.37,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_026.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_046.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_067.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_087.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_108.jpg,-0.4,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_132.jpg,-0.48,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_153.jpg,-0.52,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_173.jpg,-0.55,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_194.jpg,-0.59,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_218.jpg,-0.61,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_239.jpg,-0.6,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_259.jpg,-0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_280.jpg,-0.7,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_300.jpg,-0.74,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_325.jpg,-0.76,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_345.jpg,-0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_366.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_386.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_411.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_431.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_455.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_472.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_499.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_517.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_538.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_558.jpg,-0.84,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_579.jpg,-0.77,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_603.jpg,-0.64,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_624.jpg,-0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_644.jpg,-0.32,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_665.jpg,-0.3,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_689.jpg,-0.21,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_710.jpg,-0.21,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_730.jpg,-0.21,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_752.jpg,-0.21,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_775.jpg,-0.22,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_796.jpg,-0.27,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_816.jpg,-0.33,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_837.jpg,-0.5,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_857.jpg,-0.55,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_882.jpg,-0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_902.jpg,-0.64,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_923.jpg,-0.64,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_943.jpg,-0.66,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_972.jpg,-0.7,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_19_989.jpg,-0.7,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_009.jpg,-0.73,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_029.jpg,-0.75,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_050.jpg,-0.76,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_074.jpg,-0.78,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_096.jpg,-0.78,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_116.jpg,-0.79,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_136.jpg,-0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_160.jpg,-0.83,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_181.jpg,-0.83,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_201.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_222.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_246.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_267.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_287.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_308.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_328.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_354.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_374.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_394.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_414.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_439.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_460.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_480.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_500.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_525.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_546.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_566.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_586.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_607.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_632.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_653.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_672.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_693.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_717.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_740.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_759.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_779.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_800.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_824.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_845.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_865.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_887.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_910.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_931.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_951.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_972.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_20_996.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_017.jpg,-0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_037.jpg,-0.83,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_059.jpg,-0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_078.jpg,-0.6,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_103.jpg,-0.45,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_123.jpg,-0.27,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_144.jpg,-0.23,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_164.jpg,-0.2,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_189.jpg,-0.16,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_209.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_230.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_250.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_275.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_295.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_316.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_336.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_361.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_381.jpg,-0.06,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_402.jpg,-0.04,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_422.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_444.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_467.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_489.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_508.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_531.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_553.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_574.jpg,-0.06,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_594.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_615.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_635.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_660.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_680.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_701.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_28_21_721.jpg,-0.07,0,0,0
